,dimension5,transactionRevenue,revenuePerItem,itemQuantity
2181,866cf0f5e6e1e19849706873d5fe84d0,3010,150.5,20
2182,8677068ccbad6cdbfd04577f8e7e9fa3,2899,2899,1
2183,86779,0,0,0
2184,86836,0,0,0
2185,86864,0,0,0
2186,86885,0,0,0
2187,86909,0,0,0
2188,86940,0,0,0
2189,86949,0,0,0
2190,86960,0,0,0
2191,86963789c81b9175cd56b3b80e7878ed,2069,413.8,5
2192,86996,0,0,0
2193,86997,0,0,0
2194,86a8bf8612edf12052837db0b1f215ac,5161,1303.26666666667,8
2195,86b1f606ba369f3173344b7f89b221da,2314,578.5,4
2196,86bf963364daad6dc7bbdbb5110a618a,2151,430.2,5
2197,86d7a3f01fdcd9c761f339a1e42a1262,2065,295,7
2198,87008,0,0,0
2199,87010,0,0,0
2200,87027,0,0,0
2201,87102,0,0,0
2202,87121,0,0,0
2203,87201,0,0,0
2204,87209,0,0,0
2205,87232,0,0,0
2206,87237,0,0,0
2207,872434094fb0d6b619ab01768a13bbe8,6106,2276,6
2208,87253,0,0,0
2209,87277,0,0,0
2210,872b093e14f0b4ff5e1aca8c1939d063,2439,609.75,4
2211,87307,0,0,0
2212,87309,0,0,0
2213,87313,0,0,0
2214,87315,0,0,0
2215,87324,0,0,0
2216,87336,0,0,0
2217,873551b9808c2d6dbb8087f3443802bb,1090,218,5
2218,87385,0,0,0
2219,87394,0,0,0
2220,87398,0,0,0
2221,87407,0,0,0
2222,87410a8ea570bb35b3e5ea3dc36d2300,3264,272,12
2223,87414,0,0,0
2224,87419,0,0,0
2225,87422,0,0,0
2226,87426,0,0,0
2227,87444,0,0,0
2228,87464,0,0,0
2229,87479,0,0,0
2230,87493,0,0,0
2231,87499,0,0,0
2232,87514,0,0,0
2233,87529,0,0,0
2234,87587,0,0,0
2235,87620,0,0,0
2236,87627,0,0,0
2237,87629,0,0,0
2238,87630,0,0,0
2239,87635,0,0,0
2240,87638,0,0,0
2241,87646,0,0,0
2242,87653,0,0,0
2243,87658,0,0,0
2244,87696,0,0,0
2245,87699,0,0,0
2246,8772f3d4bb2f8ed504252ce1c3ef5fbb,1716,1716,1
2247,87795,0,0,0
2248,87806,0,0,0
2249,87810,0,0,0
2250,87831,0,0,0
2251,87850,0,0,0
2252,87851,0,0,0
2253,87860,0,0,0
2254,87979,0,0,0
2255,87986,0,0,0
2256,8798ac0d6df596e51c63cfd923f3c09a,5042,387.846153846154,13
2257,87c4f129208d96721038199d14d58bd8,2078,296.857142857143,7
2258,87da70924852df1ae7e4e2e633fa5960,2551,510.2,5
2259,87dc5d2851593c7dfec412832b29683c,1813,604.333333333333,3
2260,88002,0,0,0
2261,88007,0,0,0
2262,88035,0,0,0
2263,88062,0,0,0
2264,8806d3e85ec5e5cf201a54b9091421b4,3996,999,4
2265,88098,0,0,0
2266,88106,0,0,0
2267,88118,0,0,0
2268,88121,0,0,0
2269,88166,0,0,0
2270,88186,0,0,0
2271,88190,0,0,0
2272,88266,0,0,0
2273,88275,0,0,0
2274,88290,0,0,0
2275,88294,0,0,0
2276,882ef3bb4fc2d85d5bbe390a304b99fb,3086,280.545454545455,11
2277,88304,0,0,0
2278,88328,0,0,0
2279,88332,0,0,0
2280,88353,0,0,0
2281,88359,0,0,0
2282,88360,0,0,0
2283,88382,0,0,0
2284,88440,0,0,0
2285,884d0682d887b5abdb2df83864e88436,3808,544,7
2286,8852f7f9d42680003b22428fd3eef705,2467,274.111111111111,9
2287,88545,0,0,0
2288,88554,0,0,0
2289,88596a7df606b859d9b3ea505d3cda90,6907,646.345454545455,21
2290,88599,0,0,0
2291,88607,0,0,0
2292,88618,0,0,0
2293,88620,0,0,0
2294,88634,0,0,0
2295,88640,0,0,0
2296,88641,0,0,0
2297,88667,0,0,0
2298,88678,0,0,0
2299,88683,0,0,0
2300,88716,0,0,0
2301,88752,0,0,0
2302,88773,0,0,0
2303,88785,0,0,0
2304,88787,0,0,0
2305,88791,0,0,0
2306,887e1aa50527ae3aec73c6f62dada666,5904,454.153846153846,13
2307,88833,0,0,0
2308,88836,0,0,0
2309,8883db38995403ded8ecfd479433caf5,3690,615,6
2310,88842,0,0,0
2311,88860,0,0,0
2312,88898,0,0,0
2313,88911,0,0,0
2314,88914,0,0,0
2315,88916,0,0,0
2316,8894b762732bce875fd59a39300b3d6d,1033,258.25,4
2317,88959,0,0,0
2318,88963,0,0,0
2319,88979,0,0,0
2320,88a48305209fbdceddc0151483745db6,3855,350.454545454545,11
2321,88aa03840b35186033c4eba3c6ab1fd3,4589,917.8,5
2322,88c21d0bfab5df312bc635426aca71d7,3144,628.8,5
2323,88cb37501f90da7e8d05ce83f54e9545,2005,334.166666666667,6
2324,89149,0,0,0
2325,89159,0,0,0
2326,89163,0,0,0
2327,89193,0,0,0
2328,89235,0,0,0
2329,89241,0,0,0
2330,89248,0,0,0
2331,89253,0,0,0
2332,89268,0,0,0
2333,89295,0,0,0
2334,89359,0,0,0
2335,89374,0,0,0
2336,89380,0,0,0
2337,89389,0,0,0
2338,89393e4ed817c4dccc0294129cc10a23,5218,2609,2
2339,89399,0,0,0
2340,89432,0,0,0
2341,89440,0,0,0
2342,8944538ee4a807fb449b6dffc880588d,3126,446.571428571429,7
2343,89503,0,0,0
2344,89506f65d696b7ed3d5a30a2805fc84d,3017,502.833333333333,6
2345,89518,0,0,0
2346,89621,0,0,0
2347,89655,0,0,0
2348,89665,0,0,0
2349,89670,0,0,0
2350,8967d40fa79b27ec8544bb875ec1d0c2,2400,400,6
2351,89681,0,0,0
2352,89682,0,0,0
2353,8968d3353089b8bd65de197fe2f1196a,3206,229,14
2354,89690,0,0,0
2355,89690e9cd74e8cce2fd7274fb9682082,3084,385.5,8
2356,89715,0,0,0
2357,89774,0,0,0
2358,89792,0,0,0
2359,89797,0,0,0
2360,8979b26a933f52e34a99132138a7ef44,3535,883.75,4
2361,89803,0,0,0
2362,89816,0,0,0
2363,89817,0,0,0
2364,89884,0,0,0
2365,89891,0,0,0
2366,89900,0,0,0
2367,89904,0,0,0
2368,89913,0,0,0
2369,89919,0,0,0
2370,89931,0,0,0
2371,89935,0,0,0
2372,89944,0,0,0
2373,89948,0,0,0
2374,89954,0,0,0
2375,89957,0,0,0
2376,89961,0,0,0
2377,89962,0,0,0
2378,89963,0,0,0
2379,89972,0,0,0
2380,89980,0,0,0
2381,89981,0,0,0
2382,89982,0,0,0
2383,89987,0,0,0
2384,89991,0,0,0
2385,89992,0,0,0
2386,89994,0,0,0
2387,89995,0,0,0
2388,89d5e5a8a59aa77f816006ee2219d861,1112,278,4
2389,8a0fac428cfba03aeffc4ca9edef445e,5327,409.769230769231,13
2390,8a1c44d1b8597676a73d26dacd4ba676,1438,719,2
2391,8a32df7caf0d99f5be96c046076ee29f,6258,1907.88888888889,11
2392,8a6d305e1414a76bc39e093e4402eb27,2028,405.6,5
2393,8a83171948462aeccfd8faa9c9065ecb,2001,333.5,6
2394,8aa3ea4431579b81009cf2bc52b7d35e,2468,617,4
2395,8aac78bf2323eb270866e8f699037b6e,4157,461.888888888889,9
2396,8ab829596bf6647c5457ed531be655b7,2630,657.5,4
2397,8acbfa992a8bedb55c8bad3c5963b40c,1068,267,4
2398,8ad16f0894bc0e5add5064f28fe47771,1495,498.333333333333,3
2399,8ade3a4bccbd5741a7befd525eac83f0,2460,615,4
2400,8adf5cac4fcc4273d9c6f1b925b53068,2708,270.8,10
2401,8aee31e7f58cb1082a1ad58671669067,1438,719,2
2402,8b602dac7f3aadfbd20ba31d7ec4ceae,4996,2498,4
2403,8bb04d65b7738f7752659a4b40160fb3,1797,599,3
2404,8bb0a40909d9bf5603f309a01f1715ed,1312,328,4
2405,8bbb9f05ec900cbb97494e4f84485d78,3313,473.285714285714,7
2406,8bbd1ccf8d5841c1c8ae15404ea8193b,1458,729,2
2407,8bc096f0145e948eabc26877c3453171,1681,336.2,5
2408,8bcfe9414112a27f8248ab8aa2bae0ec,2015,403,5
2409,8bd4f2583d95fdaa06fbbdf80410e413,2041,170.083333333333,12
2410,8c2f0d9f91c88572f578fc71620d5522,3062,765.5,4
2411,8c32f6c957e11ecfc597cd375a5d6c0e,10415,1735.83333333333,12
2412,8ca6abf633a6f9033b0ad20b24f4a229,2008,167.333333333333,12
2413,8cd2ef017203731cdfa1daeb4ab5a571,2307,329.571428571429,7
2414,8ced8aa0db226081d77a54673238002c,7909,878.777777777778,9
2415,8cf33ee922c0d794cdf035acd5cc629b,5225,746.428571428571,7
2416,8cf863c976076854af4b61fc97389276,1198,599,2
2417,8d0619433c2ac3c36c40ea067ec2c204,3008,231.384615384615,13
2418,8d1228a54dd1aa3f29340470366b6362,2950,295,10
2419,8d12dc28bbba556ebe4988d4dc949dd8,3464,433,8
2420,8d3ccae0e17ff66a3175ce5c42aba585,2781,695.25,4
2421,8d46cda45d9cf9ed675725deeb9828b9,1463,162.555555555556,9
2422,8d595185190bb11fe8dec5b985badb90,1334,667,2
2423,8d5c4db7c320a014e35571807a1b26e3,3740,162.608695652174,23
2424,8d698d4ec88e97687a7c5f0cacda308d,8492,530.75,16
2425,8d98f68a1a17405f93a222318836444a,1468,734,2
2426,8e03357da5130b0b39af1a54eeeae0d0,1998,999,2
2427,8e16ad762473ff9d975f705dcafcb204,1717,429.25,4
2428,8e2ddf81f1ef851cb980fb5c844d3af1,9055,1019.92640692641,27
2429,8e357dd8a03540462a9ad7b9bf44ecd2,999,333,3
2430,8e51d71c02a7d60a75b6b20fd2ad458f,3135,447.857142857143,7
2431,8e84431bd6243742da50f7fc0b830d5e,1178,294.5,4
2432,8e8e59e7c3a45bcc3d9c299c6e4325a6,1562,260.333333333333,6
2433,8e924e90aac1cae73a25bf14ad92ef8c,3442,1147.33333333333,3
2434,8ebee47c9fcf1cd0c0ecf331e824287f,6416,1604,4
2435,8ec3a1bcc0f2dfabbe15dd739216be48,6282,1147.33333333333,11
2436,8edaeefd27c49ba184a7ae6e5ab037ad,3146,786.5,4
2437,8ee23870ff434c95b9150498cd86c81b,3578,447.25,8
2438,8ee55d6ddaf6ee75f5cb7589af7fff98,6036,1006,12
2439,8f01286cf94a325e827489ebbb0862f4,4320,1080,4
2440,8f023f604483890d438cd6142074fe7e,4195,299.642857142857,14
2441,8f0ee885e33a11527661922a57f25f8e,2296,765.333333333333,3
2442,8f1662527a4c9011d3873af39bc62e4f,2760,920,3
2443,8f2d972e3685b513e44431eeeea32614,1771,590.333333333333,3
2444,8f34df2668ad437a36fe69a9e4533dd0,1618,161.8,10
2445,8f46f9b4fcb607a9ae33105adb19b160,1279,1279,1
2446,8f59dfcf6115acf074202322d935e6a5,3089,343.222222222222,9
2447,8f71e56b6c798d31a5cbb09f4ad81d87,2636,659,4
2448,8f89202eb1e2adee1fa6bd8e85a0317c,3195,348.615384615385,19
2449,8fbf8d570843afc51a443a30431c9ec5,1373,343.25,4
2450,8fc78e0533b1073b1c8f1200b3758b0c,3118,259.833333333333,12
2451,8fee310057d903237bafc7cb3bfa05fc,9063,755.25,12
2452,8fee72418c7d9fe25d751c9bce4b25bc,2997,999,3
2453,8ff648fe952b74eaaaca25f648950539,5030,1257.5,4
2454,90000,0,0,0
2455,90001,0,0,0
2456,90004,0,0,0
2457,90007,0,0,0
2458,90011,0,0,0
2459,90012,0,0,0
2460,90018,0,0,0
2461,90021,0,0,0
2462,90023,0,0,0
2463,90026,0,0,0
2464,90028,0,0,0
2465,90029,0,0,0
2466,90030,0,0,0
2467,90033,0,0,0
2468,90035,0,0,0
2469,90036,0,0,0
2470,90037,0,0,0
2471,90038,0,0,0
2472,90041,0,0,0
2473,90043,0,0,0
2474,90045,0,0,0
2475,90046,0,0,0
2476,90054,0,0,0
2477,90057,0,0,0
2478,9005b832a16197e375b920f7ff6c132f,1438,719,2
2479,90062,0,0,0
2480,90063,0,0,0
2481,90064,0,0,0
2482,90066,0,0,0
2483,90071,0,0,0
2484,90073,0,0,0
2485,90074,0,0,0
2486,90075,0,0,0
2487,90077,0,0,0
2488,90078,0,0,0
2489,90080,0,0,0
2490,90081,0,0,0
2491,90083,0,0,0
2492,90086,0,0,0
2493,90087,0,0,0
2494,90102,0,0,0
2495,90111,0,0,0
2496,90117,0,0,0
2497,90119,0,0,0
2498,90168,0,0,0
2499,90181,0,0,0
2500,90228,0,0,0
2501,90231,0,0,0
2502,902388fa34a691e47da107d0c992ee37,6270,1045,6
2503,90240,0,0,0
2504,90252,0,0,0
2505,90256,0,0,0
2506,90266,0,0,0
2507,90271,0,0,0
2508,90272,0,0,0
2509,90277,0,0,0
2510,90278,0,0,0
2511,90287,0,0,0
2512,90296,0,0,0
2513,90300,0,0,0
2514,90306,0,0,0
2515,90308,0,0,0
2516,90311,0,0,0
2517,90314,0,0,0
2518,90321,0,0,0
2519,90322,0,0,0
2520,90333,0,0,0
2521,90335,0,0,0
2522,90336,0,0,0
2523,90338,0,0,0
2524,90347,0,0,0
2525,90348,0,0,0
2526,90351,0,0,0
2527,90352,0,0,0
2528,90363,0,0,0
2529,90371,0,0,0
2530,90377,0,0,0
2531,90384,0,0,0
2532,90388,0,0,0
2533,90389,0,0,0
2534,9038d136bc716e0d72d10d530a97cde1,3572,446.5,8
2535,90456,0,0,0
2536,90462,0,0,0
2537,90490,0,0,0
2538,90513,0,0,0
2539,90523,0,0,0
2540,90524,0,0,0
2541,90531,0,0,0
2542,90532,0,0,0
2543,90533,0,0,0
2544,90536,0,0,0
2545,90537,0,0,0
2546,90540,0,0,0
2547,90546,0,0,0
2548,90547,0,0,0
2549,90551,0,0,0
2550,90552,0,0,0
2551,90554,0,0,0
2552,90556,0,0,0
2553,90558,0,0,0
2554,90565,0,0,0
2555,90566,0,0,0
2556,90567,0,0,0
2557,90571,0,0,0
2558,90573,0,0,0
2559,90574,0,0,0
2560,90575,0,0,0
2561,90576,0,0,0
2562,90580,0,0,0
2563,90581,0,0,0
2564,90583,0,0,0
2565,90589,0,0,0
2566,90590,0,0,0
2567,90591,0,0,0
2568,90595,0,0,0
2569,90598,0,0,0
2570,90599,0,0,0
2571,905af14fbdb62368c49dabccc7092738,3020,755,4
2572,90602,0,0,0
2573,90605,0,0,0
2574,90606,0,0,0
2575,90609,0,0,0
2576,90612,0,0,0
2577,90614,0,0,0
2578,90621,0,0,0
2579,90623,0,0,0
2580,90628,0,0,0
2581,90629,0,0,0
2582,90632,0,0,0
2583,90634,0,0,0
2584,906480aa6f559470d79c01eb05ff7229,2238,447.6,5
2585,90672,0,0,0
2586,90674,0,0,0
2587,90703,0,0,0
2588,90715,0,0,0
2589,90738,0,0,0
2590,9074e70ef3cd4624b64183f84532abd1,6498,2166,6
2591,90758,0,0,0
2592,90763,0,0,0
2593,90767,0,0,0
2594,90809,0,0,0
2595,90824,0,0,0
2596,90826,0,0,0
2597,90829,0,0,0
2598,90831,0,0,0
2599,90834,0,0,0
2600,90835,0,0,0
2601,90837,0,0,0
2602,90838,0,0,0
2603,90839,0,0,0
2604,90844,0,0,0
2605,90845,0,0,0
2606,90846,0,0,0
2607,90847,0,0,0
2608,90848,0,0,0
2609,90853,0,0,0
2610,90854,0,0,0
2611,90857,0,0,0
2612,90859,0,0,0
2613,90864,0,0,0
2614,90865,0,0,0
2615,90866,0,0,0
2616,90879,0,0,0
2617,90884,0,0,0
2618,90888,0,0,0
2619,90892,0,0,0
2620,90897,0,0,0
2621,90908,0,0,0
2622,90918,0,0,0
2623,90930,0,0,0
2624,90939,0,0,0
2625,90940,0,0,0
2626,9096,0,0,0
2627,90977,0,0,0
2628,90994,0,0,0
2629,909d10fad38df177a0784c99436d19dc,22276,2253.97619047619,42
2630,90af1e7832b501b0679f999b50662a13,10882,1116.42857142857,21
2631,90af28a95295e0d6c781aa5931181ba2,9296,716.916666666667,26
2632,90bdf08150c411743d233a59406a614a,1294,647,2
2633,90d0f6d44d9570a617707dfa96b14a49,6652,638.857142857143,22
2634,90d1d08a43407a1249694e1e3f45673f,2121,235.666666666667,9
2635,90e57174399a10ad096e216920d1052e,1217,304.25,4
2636,91041,0,0,0
2637,91044,0,0,0
2638,91048,0,0,0
2639,91052,0,0,0
2640,91053,0,0,0
2641,91054,0,0,0
2642,91061,0,0,0
2643,91062,0,0,0
2644,91063,0,0,0
2645,91069,0,0,0
2646,91073,0,0,0
2647,91074,0,0,0
2648,91075,0,0,0
2649,91076,0,0,0
2650,91083,0,0,0
2651,91085,0,0,0
2652,91086,0,0,0
2653,91090,0,0,0
2654,91094,0,0,0
2655,91099,0,0,0
2656,910f75c1ca4db6f3d749682461da8bcb,3456,864,4
2657,91101,0,0,0
2658,91103,0,0,0
2659,91104,0,0,0
2660,91106,0,0,0
2661,91108,0,0,0
2662,91112,0,0,0
2663,91121,0,0,0
2664,91123,0,0,0
2665,91158,0,0,0
2666,91164,0,0,0
2667,91166,0,0,0
2668,91168,0,0,0
2669,91187,0,0,0
2670,91197,0,0,0
2671,91201,0,0,0
2672,91295,0,0,0
2673,91340,0,0,0
2674,91344,0,0,0
2675,91345,0,0,0
2676,91348,0,0,0
2677,91349,0,0,0
2678,91353,0,0,0
2679,91363,0,0,0
2680,91368,0,0,0
2681,91373,0,0,0
2682,91376,0,0,0
2683,91378,0,0,0
2684,91379,0,0,0
2685,91381,0,0,0
2686,91390,0,0,0
2687,91391,0,0,0
2688,91395,0,0,0
2689,91396,0,0,0
2690,91398,0,0,0
2691,91405,0,0,0
2692,91408,0,0,0
2693,91410,0,0,0
2694,91412,0,0,0
2695,91415,0,0,0
2696,91417,0,0,0
2697,91418,0,0,0
2698,91419,0,0,0
2699,91421,0,0,0
2700,91424,0,0,0
2701,91426,0,0,0
2702,91430,0,0,0
2703,91431,0,0,0
2704,91432,0,0,0
2705,91434,0,0,0
2706,91437,0,0,0
2707,91439,0,0,0
2708,91441,0,0,0
2709,91446,0,0,0
2710,91447,0,0,0
2711,91448,0,0,0
2712,91450,0,0,0
2713,91452,0,0,0
2714,91453,0,0,0
2715,91455,0,0,0
2716,91456,0,0,0
2717,91468,0,0,0
2718,91475,0,0,0
2719,91477,0,0,0
2720,91481,0,0,0
2721,91482,0,0,0
2722,91483,0,0,0
2723,91485,0,0,0
2724,91487,0,0,0
2725,91488,0,0,0
2726,91489,0,0,0
2727,91490,0,0,0
2728,91499,0,0,0
2729,914c722d59e38cedfe6c75f33f423e21,5397,415.153846153846,13
2730,914cdd3b949ea67dbf92b139197e2b93,9256,420.727272727273,22
2731,91504,0,0,0
2732,91506,0,0,0
2733,91508,0,0,0
2734,91509,0,0,0
2735,91515,0,0,0
2736,91518,0,0,0
2737,91522,0,0,0
2738,91523,0,0,0
2739,91524,0,0,0
2740,91528,0,0,0
2741,91531,0,0,0
2742,91532,0,0,0
2743,91536,0,0,0
2744,91540,0,0,0
2745,91543,0,0,0
2746,91544,0,0,0
2747,91545,0,0,0
2748,91557,0,0,0
2749,91591,0,0,0
2750,91607,0,0,0
2751,91608,0,0,0
2752,91625,0,0,0
2753,91628,0,0,0
2754,91633,0,0,0
2755,91636,0,0,0
2756,91646,0,0,0
2757,91684,0,0,0
2758,91693,0,0,0
2759,91704,0,0,0
2760,91741,0,0,0
2761,91776,0,0,0
2762,91781,0,0,0
2763,91798,0,0,0
2764,91801,0,0,0
2765,91808,0,0,0
2766,91840,0,0,0
2767,91842,0,0,0
2768,91848,0,0,0
2769,91854,0,0,0
2770,91856,0,0,0
2771,91868,0,0,0
2772,91869,0,0,0
2773,91873,0,0,0
2774,91875,0,0,0
2775,91877,0,0,0
2776,91881,0,0,0
2777,91882,0,0,0
2778,91891,0,0,0
2779,91892,0,0,0
2780,91896,0,0,0
2781,91899,0,0,0
2782,91902,0,0,0
2783,91904,0,0,0
2784,91905,0,0,0
2785,91906,0,0,0
2786,91912,0,0,0
2787,91916,0,0,0
2788,91917,0,0,0
2789,91918,0,0,0
2790,91920,0,0,0
2791,91922,0,0,0
2792,91923,0,0,0
2793,91924,0,0,0
2794,91928,0,0,0
2795,91929,0,0,0
2796,91932,0,0,0
2797,91934,0,0,0
2798,91937,0,0,0
2799,91938,0,0,0
2800,91939,0,0,0
2801,91942,0,0,0
2802,91944,0,0,0
2803,91945,0,0,0
2804,91949,0,0,0
2805,91955,0,0,0
2806,91956,0,0,0
2807,91958,0,0,0
2808,91959,0,0,0
2809,91961,0,0,0
2810,91962,0,0,0
2811,91963,0,0,0
2812,91969,0,0,0
2813,91974,0,0,0
2814,91975,0,0,0
2815,91978,0,0,0
2816,91980,0,0,0
2817,91983,0,0,0
2818,91988,0,0,0
2819,91990,0,0,0
2820,91995,0,0,0
2821,91baf1545aea5bd640a8bfa39403bcec,2058,294,7
2822,91cc51b611aa56adea74d329eab03dd9,4382,1460.66666666667,6
2823,91cce54739371ec39ad19c8031ce50d5,1043,521.5,2
2824,91cefd3c99874f468bb9a2c5054bca6b,4900,490,10
2825,91db62117fd10ae2c8e52ceabb399d60,6437,919.571428571429,7
2826,91e02e19e3ab4e7951b997ab2b987577,6851,428.1875,16
2827,91ed85362bfd804d24ee090bdb903579,6840,402.352941176471,17
2828,91fd87fbf3a4491f032c219f44c5f365,3331,555.166666666667,6
2829,92001,0,0,0
2830,92004,0,0,0
2831,92006,0,0,0
2832,92007,0,0,0
2833,92008,0,0,0
2834,92023,0,0,0
2835,92024,0,0,0
2836,92025,0,0,0
2837,92029,0,0,0
2838,92032,0,0,0
2839,92035,0,0,0
2840,92037,0,0,0
2841,92038,0,0,0
2842,92039,0,0,0
2843,9203aafe5610f2801695ce4a8c0dc69d,2750,687.5,4
2844,92040,0,0,0
2845,92041,0,0,0
2846,92043,0,0,0
2847,92045,0,0,0
2848,92046,0,0,0
2849,92047,0,0,0
2850,92049,0,0,0
2851,92053,0,0,0
2852,92055,0,0,0
2853,92057,0,0,0
2854,92060,0,0,0
2855,92061,0,0,0
2856,92063,0,0,0
2857,92065,0,0,0
2858,92067,0,0,0
2859,92068,0,0,0
2860,92069,0,0,0
2861,92070,0,0,0
2862,92071,0,0,0
2863,92072,0,0,0
2864,92075,0,0,0
2865,92077,0,0,0
2866,92078,0,0,0
2867,92081,0,0,0
2868,92089,0,0,0
2869,92090,0,0,0
2870,92092,0,0,0
2871,92095,0,0,0
2872,92096,0,0,0
2873,92099,0,0,0
2874,9210,0,0,0
2875,92103,0,0,0
2876,92106,0,0,0
2877,92107,0,0,0
2878,92108,0,0,0
2879,92113,0,0,0
2880,92119,0,0,0
2881,92122,0,0,0
2882,92123,0,0,0
2883,92124,0,0,0
2884,92129,0,0,0
2885,92131,0,0,0
2886,92135,0,0,0
2887,92138,0,0,0
2888,92139,0,0,0
2889,92140,0,0,0
2890,92146,0,0,0
2891,92147,0,0,0
2892,92149,0,0,0
2893,92150,0,0,0
2894,92154,0,0,0
2895,92156,0,0,0
2896,92159,0,0,0
2897,92163,0,0,0
2898,92169,0,0,0
2899,92171,0,0,0
2900,92172,0,0,0
2901,92173,0,0,0
2902,92175,0,0,0
2903,92177,0,0,0
2904,92179,0,0,0
2905,92181,0,0,0
2906,92182,0,0,0
2907,92190,0,0,0
2908,92194,0,0,0
2909,92196,0,0,0
2910,92197,0,0,0
2911,92200,0,0,0
2912,92202,0,0,0
2913,92204,0,0,0
2914,92205,0,0,0
2915,92208,0,0,0
2916,92211,0,0,0
2917,92214,0,0,0
2918,92218,0,0,0
2919,92223,0,0,0
2920,92230,0,0,0
2921,92232,0,0,0
2922,92234,0,0,0
2923,92235,0,0,0
2924,92237,0,0,0
2925,92238,0,0,0
2926,92244,0,0,0
2927,92246,0,0,0
2928,92249,0,0,0
2929,92251,0,0,0
2930,92254,0,0,0
2931,92256,0,0,0
2932,92263,0,0,0
2933,92265,0,0,0
2934,92266,0,0,0
2935,92271,0,0,0
2936,92273,0,0,0
2937,92274,0,0,0
2938,92275,0,0,0
2939,92276,0,0,0
2940,92277,0,0,0
2941,92278,0,0,0
2942,92280,0,0,0
2943,92282,0,0,0
2944,92283,0,0,0
2945,92291,0,0,0
2946,92297,0,0,0
2947,92299,0,0,0
2948,922e04f9e320ec721c1c196dfce9aa8c,6101,677.888888888889,9
2949,922eee93869e2b368022881aab2ef06f,3512,292.666666666667,12
2950,92304,0,0,0
2951,92306,0,0,0
2952,92307,0,0,0
2953,9230b61d83b0ff0ffc779bb8891de83f,2587,287.444444444444,9
2954,92310,0,0,0
2955,92311,0,0,0
2956,92312,0,0,0
2957,92313,0,0,0
2958,92317,0,0,0
2959,92319,0,0,0
2960,92321,0,0,0
2961,92322,0,0,0
2962,92325,0,0,0
2963,92326,0,0,0
2964,92328,0,0,0
2965,92329,0,0,0
2966,9232d2580533078497c3e201bb1fc284,1236,412,3
2967,92330,0,0,0
2968,92331,0,0,0
2969,92339,0,0,0
2970,92342,0,0,0
2971,92344,0,0,0
2972,92345,0,0,0
2973,92348,0,0,0
2974,92352,0,0,0
2975,92355,0,0,0
2976,92356,0,0,0
2977,92359,0,0,0
2978,92360,0,0,0
2979,92364,0,0,0
2980,92370,0,0,0
2981,92371,0,0,0
2982,92481,0,0,0
2983,92490,0,0,0
2984,92499,0,0,0
2985,92502,0,0,0
2986,92514,0,0,0
2987,92517,0,0,0
2988,92519,0,0,0
2989,92521,0,0,0
2990,92526,0,0,0
2991,92533,0,0,0
2992,92537,0,0,0
2993,92541,0,0,0
2994,92547,0,0,0
2995,92551,0,0,0
2996,92566,0,0,0
2997,92571,0,0,0
2998,92584,0,0,0
2999,925843f0761ed922d16574df1f410387,1043,149,7
3000,92591,0,0,0
3001,92595,0,0,0
3002,925eb94f57c62cd210a270638436adbc,2944,368,8
3003,92609,0,0,0
3004,92636,0,0,0
3005,92674,0,0,0
3006,92678,0,0,0
3007,92680,0,0,0
3008,92694,0,0,0
3009,926b92c6f78dadc02a3009ed5d9c4b44,2168,447.916666666667,10
3010,926d6fc0a08af6f4c369827a918a9099,1399,1399,1
3011,926e20e37abdb2aa62c0fe3b017fd3c7,2299,574.75,8
3012,92703,0,0,0
3013,92704,0,0,0
3014,92712,0,0,0
3015,92713,0,0,0
3016,92715,0,0,0
3017,92716,0,0,0
3018,92719,0,0,0
3019,92724,0,0,0
3020,92725,0,0,0
3021,92727,0,0,0
3022,92728,0,0,0
3023,92729,0,0,0
3024,92730,0,0,0
3025,92732,0,0,0
3026,92733,0,0,0
3027,92734,0,0,0
3028,92744,0,0,0
3029,92748,0,0,0
3030,92749,0,0,0
3031,92750,0,0,0
3032,92753,0,0,0
3033,92780,0,0,0
3034,9278e2bea1d9d36e7d0b1d9f486d0993,2348,335.428571428571,7
3035,92795,0,0,0
3036,92801,0,0,0
3037,92819,0,0,0
3038,92865,0,0,0
3039,92893,0,0,0
3040,928d0fd135e0fe567f9ee466fd3b3b57,6816,619.636363636364,11
3041,92919,0,0,0
3042,92927,0,0,0
3043,92c8c3ab597b78aecfe126fe93929103,0,0,0
3044,92f4e5c6cfa448499419e5dc9f5885d8,3560,254.285714285714,14
3045,92f553d5a0c4ab755b02e3b817073745,4405,629.285714285714,7
3046,93008,0,0,0
3047,93028,0,0,0
3048,93059ca5b1ec9cf23d3657573bf767c4,3156,526,6
3049,93073,0,0,0
3050,93111,0,0,0
3051,93121,0,0,0
3052,93196,0,0,0
3053,93212,0,0,0
3054,93275,0,0,0
3055,93298,0,0,0
3056,932f71d15cdc83b21b75ebd2f249a54e,9202,640.754901960784,29
3057,93302,0,0,0
3058,93318,0,0,0
3059,93328,0,0,0
3060,93337,0,0,0
3061,93355,0,0,0
3062,93375cd6afd61a82e2352fc1bb4cb165,4532,348.615384615385,13
3063,933d3702597e71f0c5b91d89ff1eb132,2078,1039,2
3064,93421,0,0,0
3065,93445,0,0,0
3066,93466,0,0,0
3067,93578,0,0,0
3068,93612,0,0,0
3069,93625,0,0,0
3070,93635,0,0,0
3071,93644,0,0,0
3072,93665,0,0,0
